Bathrooms,Bedrooms,Beds,Accommodates,Guests,MinNights,MaxNights,ExtraPeople,HostListings,ResponseRate,Deposit,CleaningFee,FeeMissing,Price
1,1,1,2,1,2,15,0,2,1,80,17.2,1,100
1,2,2,4,1,3,20,0,1,1,100,40,0,65.86849315
1,1,2,4,1,2,30,5,2,1,40,34.2,1,64.26849315
1,2,2,4,1,2.9,35,0,1,1,0,0,0,150.9671233
1,2,3,6,1,2.4,1125,0,3,1,110,35,0,96.88493151
1,1,2,4,2,2,4,10,1,1,0,6,1,58.24931507
1,2,2,6,2,3.1,1124,10,3,0.95,76,15,0,95.04109589
1,3,3,6,1,2.6,1124,0,4,1,0,75,0,187.0219178
1,1,1,2,2,2.1,20,15,1,0.9,0,35,0,80.63287671
2,3,3,6,6,2,1125,15,1,0.968,85,74,0,90
1,3,3,6,1,2.1,1125,0,2,1,40,35,0,169.7534247
1,2,2,4,1,5,1125,0,1,1,110,42.6,1,150
1,1,1,2,1,1,1125,0,1,0,48,11.6,1,190.2849315
1,1,2,4,1,4.9,1125,0,1,0.95,250,0,0,72.12328767
1,1,2,4,2,1,1125,25,1,1,0,30,0,110.7205479
1.5,1,1,2,1,2,1125,10,1,0.9,0,10,0,57.75068493
2,3,5,6,6,7,1125,20,1,1,119.8,30,1,275
2,1,1,2,1,1,3,0,1,1,110,18,1,80
1,1,2,4,2,2,365,15,2,0.96,150,40,0,96.15616438
2,3,3,5,5,1,28,10,1,1,250,25,0,92.15616438
1,2,2,4,4,2,1125,15,1,0.8,85,58,0,71.40821918
1,1,1,2,1,3,7,0,1,1,180,14,1,96.64109589
1,1,1,1,1,1,1125,0,2,1,0,10,0,34.47945205
1,1,1,2,1,1,1125,12,7,0.98,20,12,0,40.26027397
2,1,1,4,1,1,90,0,1,1,0,25,0,68.51506849
1,2,1,4,1,4.3,1125,0,1,1,200,75,0,92.44109589
1,1,1,2,1,1.5,28,0,3,1,0,25,0,44.59452055
1,2,2,3,2,2,1125,15,1,0.9,80,58,0,62.45753425
2,3,3,6,1,2.7,1125,0,1,0.9,100,46,1,300
1,2,5,6,4,2,1125,15,2,1,100,40,0,167.2849315
1,2,2,4,4,5,1125,10,1,0.94,95,60,0,50
1,1,1,2,1,1,1125,0,2,1,40,13,1,51.56712329
1.5,1,1,2,1,3,1125,0,1,0.8,89.8,12.4,1,74.3369863
1,1,2,3,2,2,1125,5,1,1,0,20,0,37.87945205
1,2,1,3,1,2,1125,0,1,0.978,200,50,0,125.5780822
2,2,2,4,4,2.6,1124,0,135,0.96,0,50,0,127.7972603
1,1,1,2,1,1,1125,20,1,1,35.8,6,1,44.23835616
1,1,1,2,1,3,1125,10,1,1,60,8,0,42.24383562
1,1,1,2,2,2,1125,0,1,0.868,80,68,0,90.93150685
1,1,1,2,2,3,1124,0,1,1,0,40,0,114.630137
1,2,6,6,1,1,10,0,1,0.8,230,26.2,1,79.7890411
1,1,2,4,2,1,1124,20,1,1,200,50,0,94.3369863
1,2,2,4,4,3,14,0,1,1,0,30,0,108.6684932
2,2,2,4,1,3,1125,0,1,1,195.2,43.6,1,97.08767123
1.5,1,2,2,1,2,1125,20,2,0.89,0,0,0,96.48767123
1,1,1,1,1,2,1125,25,2,0.89,0,10,0,45.09041096
2,2,2,4,4,2,1125,15,1,0.9,85,58,0,75.97260274
2,1,1,2,2,2,1125,15,1,0.87,85,50,0,100
1,2,2,4,2,2.1,39.1,5,1,1,100,25,0,54.21643836
2,3,3,6,6,2.2,1125,0,90,1,200,0,0,229.6794521
1,1,1,4,2,1,30,15,1,0.86,100,40,0,54.43835616
2,2,2,4,1,2.3,1125,0,1,1,200,59,0,125
1,1,2,3,1,3,7,0,1,0.972,105.4,15,1,50
1,4,6,11,1,1,1125,0,1,1,126,15,0,123.8410959
1,1,2,4,2,2.9,1125,16,90,1,200,0,0,104.6821918
1.5,2,2,4,2,3.1,1124,10,3,0.95,76,15,0,97.38630137
2,3,3,6,6,2.2,1125,0,90,1,200,0,0,225.4575342
1,2,4,5,1,2,1125,0,1,1,40,42.8,1,59.8
1,2,2,4,4,2,60,50,1,0.33,100,15,0,106.9589041
1,1,1,2,1,1,14,0,1,1,0,10,0,45.14520548
1,1,1,2,1,4.1,1125,0,1,0.976,200,50,0,70
1,2,2,5,1,2,24,0,1,0.8,0,10,0,70.08767123
1,1,1,2,1,2,7,0,1,0.88,78,14,1,45.36712329
1,1,1,2,1,2,1125,0,1,0.84,96.2,19,1,50.67671233
1,2,3,5,1,1.4,1125,0,2,1,0,25,0,112.5890411
1,1,1,2,1,2,1125,0,1,1,156,5,0,57.16712329
1,1,1,2,1,2,1125,0,7,1,85,50,0,40
1,2,3,4,4,2,28,15,1,1,85,68,0,46.5369863
1,1,2,4,4,1,1125,20,4,1,40,20,0,87.12054795
1,1,1,2,1,2,30,0,1,1,0,10,0,41.83561644
1,1,1,3,2,2,1125,15,5,1,100,30,0,57.09315068
1,1,1,2,1,1,17,0,1,0.988,90,10.4,1,41.01917808
1,1,1,2,1,2,14,25,1,1,137,25,0,95
1,1,2,4,2,2,1124,11,2,0.98,200,30,0,56.66849315
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,50
2,3,4,6,2,2,365,20,1,1,100,45,0,152.8328767
1,1,2,4,1,2,30,0,1,1,140,23.6,1,52.81917808
1,2,3,4,1,3,30,0,1,1,100,20,0,71.00273973
1,1,1,2,1,2,56,0,1,1,0,0,0,50
1,1,2,4,2,2,30,0,1,1,100,48,0,177
1,1,1,2,2,2,10,15,1,1,0,30,0,81.96712329
1,1,2,4,1,2,1125,0,2,0.8,180,36.8,1,150
1,3,3,6,1,1,6,0,1,0.88,300,26,1,260.2684932
1,2,3,6,4,2,1125,10,1,1,0,55,0,89.34246575
1,2,3,6,2,2,21,0,1,1,100,0,0,114.3013699
1,1,1,2,1,2,15,0,2,1,0,0,0,29
1,2,3,6,1,2,1125,0,1,1,230,31,1,200
1,1,1,2,1,3.9,1125,8,4,1,80,20,0,36.9890411
1,1,1,2,2,2,1125,10,2,0.9,56,7.2,1,42.82191781
1,0,1,2,1,2,1125,30,1,1,75,0,0,39.93150685
1,1,1,2,2,1,7,20,3,1,90,15,0,43.41917808
1,1,1,2,2,2,1125,15,1,0.94,80,50,0,50
2,2,2,4,4,2,1125,15,1,1,80,58,0,76.76438356
1.5,3,3,7,5,2.6,90,20,135,0.96,0,65,0,149.3506849
1,1,1,2,2,2,1125,10,2,0.9,0,0,0,37.15616438
1,1,2,4,2,2,1125,15,2,0.7,80,55,0,50
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,30
1,1,1,2,1,1,1125,10,1,0.98,0,5,0,35.77534247
1,2,4,6,2,2,42,27,3,1,0,40,0,117.8410959
2,3,3,8,1,1,1125,45,3,1,0,15,0,211.3342466
1,2,3,6,6,2.2,21,10,1,1,150,40,0,160.4465753
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,40.00273973
1,1,2,3,2,1,1125,16,1,1,96,34,1,62.04657534
1,0,1,1,1,1,1125,0,1,0.8,62,6.2,1,24.24657534
1.5,1,1,2,1,3,1125,0,1,0.8,0,30,0,85.92328767
1,1,1,2,1,2,15,10,3,1,0,9,0,25.50958904
1,1,1,2,1,2,1125,0,3,0.8,160,18.6,1,50
1,1,2,4,2,2,28,20,1,1,0,20,0,70.69863014
1,2,2,4,4,2.6,30,0,135,0.96,0,49,0,143.5589041
1,1,1,2,1,4,14,0,1,0.822,52,26,1,47.85479452
1,1,1,2,1,1,10,0,1,1,100,5,0,33
1,2,1,3,1,5,1125,0,1,1,180,19.8,1,25
1,2,2,3,1,2,1125,0,1,1,190,20.6,1,37.20821918
2.5,1,1,2,1,1,30,0,3,1,200,6,0,29.50684932
1,1,1,2,1,1,5,0,1,0.67,0,5,0,73.00821918
1,2,2,4,1,2,1125,0,2,1,0,30,0,111.260274
1,1,2,3,2,3,28,15,5,1,0,0,0,162.4164384
1,1,1,2,1,2,1125,0,1,1,50,19.6,1,125
1,1,1,2,1,2,60,0,1,1,0,7,0,41.87123288
1,1,1,2,1,1.3,7,0,1,1,0,5,0,51.65205479
1,1,2,2,1,2,7,0,2,0.94,136.4,9.8,1,37.62739726
1,2,2,4,4,2,30,10,1,1,300,45,0,190.2958904
1,3,3,6,4,1,1125,25,6,0.99,100,35,0,96.69041096
1,2,3,5,1,3,31,0,1,1,70,20,0,118.8739726
1,1,2,4,2,2,1125,5,1,1,0,30,0,58.77534247
1,2,2,4,4,3,7,10,1,1,0,0,0,86.83287671
1,1,1,2,1,2,15,9,3,1,0,8,0,25.63561644
1,1,1,2,1,1.1,4,0,1,1,0,7,1,38.62739726
1,2,2,3,1,1,3,0,1,0.96,100,18,1,150
1,1,1,2,1,1,1124,0,4,1,80,5,0,63.38082192
1,1,2,4,1,2,3,0,1,1,55.2,22,1,160
1,2,3,6,6,1.9,25,0,2,0.64,0,0,0,111
2,2,4,6,3,4,160,5,2,1,100,0,0,80.69041096
2,2,3,4,3,3,1125,20,1,1,0,60,0,95.93150685
1,1,1,2,1,2,14,4,1,1,100,4,0,38.18630137
1,1,1,2,1,2,6,0,1,0.978,0,20,0,78.14794521
1,1,1,2,1,1,1125,0,1,1,32,18,1,54.2739726
1,1,1,1,1,2,7,45,1,1,100,10,0,54.85479452
1,1,1,2,1,2,1125,0,1,0.84,96.2,19,1,132.0438356
1,1,1,2,1,1,15,0,2,1,0,10,0,75.96712329
1,1,2,3,1,1,1125,0,1,0.994,76,19,1,225.4958904
1,1,1,2,2,1,3,10,1,1,0,0,0,30
2,2,3,4,1,1.7,1125,0,3,1,127,25.6,1,92.18356164
2,3,3,6,1,4,10,0,1,1,200,15,0,147.7945205
2,3,5,7,1,2.7,100,0,1,1,0,70,0,237.0876712
1,2,3,4,4,2,27,20,2,1,0,25,0,129.1479452
1,1,1,2,1,1,1125,0,1,1,200,5,0,56.84657534
1,1,2,3,2,2,1125,15,1,0.984,85,55,0,33
1,1,1,4,2,2.6,1124,25,135,0.96,0,29,0,108.8356164
1,2,2,4,1,3,21,0,1,1,250,0,0,119.060274
1,1,1,1,1,1,30,0,2,0.938,46,5.8,1,20.0109589
1,1,2,4,2,1.9,1125,20,2,1,80,20,0,82.22191781
1,2,2,4,2,4,9,10,1,1,0,10,0,50.60547945
1,1,1,2,1,1,1125,0,2,1,40,13,1,41.05753425
1,2,3,6,4,2,1125,15,1,0.95,85,63,0,80
2,2,2,4,1,2,30,0,1,0.5,200,40,0,146.5671233
1,1,1,2,1,1,14,10,2,1,51,15.6,1,31.76986301
1,1,2,3,2,2,1125,15,1,1,90,55,0,48.25753425
1,1,1,2,1,1.1,1125,0,1,0.75,0,6,0,43.51506849
2,2,2,6,1,3,1124,0,2,1,100,45,0,263.1369863
1,1,1,1,1,1,14,0,2,1,0,15,0,26.64657534
1,2,3,5,3,3,30,10,1,0.988,0,40,0,82.6109589
1,1,1,2,1,1.3,60,0,6,0.87,0,4,0,34.41369863
1,1,1,2,1,1.3,5,0,10,0.9,80,0,0,76.73424658
1,1,5,5,4,1.3,5,10,10,0.9,100,0,0,121.0684932
1,2,2,4,4,2,1125,15,1,1,80,58,0,65
1.5,1,1,2,1,1,183,7,1,1,0,0,0,65.12054795
1,0,1,2,1,1,21,0,1,1,0,5,0,31.94520548
1,1,1,2,1,1,5,0,2,0.922,34,5,0,40.49589041
1,1,1,2,1,1,5,0,1,1,0,10,0,61.35616438
1.5,1,1,2,1,1,30,0,3,1,200,5,0,27.09041096
1.5,1,1,1,1,1,30,0,3,1,100,5,0,20.80821918
1,1,1,2,1,1,3,10,1,1,0,0,0,23.01643836
1,1,1,2,1,2,1125,0,1,1,20,8,0,34.04383562
2,2,3,6,4,2.6,1124,25,7,1,0,58,0,139.4
1,1,1,2,1,2,1125,0,1,1,85,20,0,75
1,2,2,4,2,3,1125,10,1,0.71,100,0,0,99.90410959
1,1,1,2,1,2,1125,7,1,0.946,40,10,0,34.56438356
1,1,1,2,1,1,1125,10,2,1,0,15,0,19.2739726
1,1,1,2,1,2,1125,0,1,0.84,96.2,19,1,20
1,1,1,2,2,2.1,60,10,1,1,200,20,0,78.79178082
1,2,3,5,2,1.3,1125,20,1,1,200,45,0,85.24383562
1,3,3,6,4,2,1125,25,1,1,200,39,0,136.1726027
1.5,1,2,4,2,2,1125,15,1,0.75,80,55,0,50
1,2,3,5,4,2,27,10,1,1,200,60,0,69.44109589
1,1,1,2,1,1,30,0,7,0.99,0,11,0,43.81917808
2,2,2,4,1,3,31,0,2,1,0,60,0,118.4328767
1,1,2,4,1,2.5,30,0,1,1,0,45,0,61.75342466
1,1,1,4,1,1,1125,0,1,0.978,95,23.2,1,90.55342466
1,1,1,2,1,7,60,0,27,1,200,25,0,66.42465753
1,1,1,2,1,2,7,10,1,1,0,0,0,35.42465753
1,1,1,2,1,2,30,19,1,1,0,19,0,70.28767123
1,2,3,4,1,1,1125,0,5,1,0,35,0,197.9890411
1,1,2,4,2,2,1125,15,2,1,85,55,0,84.02465753
1,2,2,4,1,3,1125,0,1,1,200,30,0,100
1,1,2,4,2,2.6,1124,25,7,1,0,35,0,114.3589041
1,1,1,1,1,1.3,1125,0,4,1,300,4,0,47
1,1,1,2,1,2,30,10,1,1,0,4,0,30.14520548
1,1,2,4,1,3.4,62,0,28,1,350,33,1,116.5616438
1,1,1,2,1,1,7,10,1,1,76,0,0,36.18082192
1,2,3,5,1,3,21,5,1,1,0,50,0,104.9315068
1,2,3,5,4,2.3,1124,10,1,1,100,20,0,188.2
0.5,2,2,4,1,2,32,0,1,1,85,32.8,1,96.02465753
2.5,4,6,10,1,3.1,1125,0,1,0.92,107,44,1,136.6410959
1,2,2,4,1,2,1125,0,1,1,0,30,0,240.8821918
1.5,1,1,2,1,1,1125,0,3,1,0,20,0,60
1.5,1,1,1,1,1,1125,0,3,1,0,10,0,60
2,2,2,3,1,5,1125,0,1,1,100,20,0,50.44109589
1,1,2,4,2,2,365,10,2,0.94,0,0,0,98.05479452
2.5,2,3,6,1,2.3,1125,0,6,0.9,0,38,0,275.5479452
1,2,2,4,1,3,1125,0,2,1,146,22.2,1,67.3260274
1,1,1,2,2,1,8,10,3,0.94,0,20,0,33.60821918
1,2,2,4,1,3.9,1125,0,1,1,200,59,0,85.64931507
2,3,3,5,1,3,14,0,3,1,150,45,0,100
1,1,1,2,1,1,15,0,1,1,20,7,1,47.03013699
2,3,3,6,1,2,1125,0,3,1,250,65,0,195.369863
1,1,1,2,2,2.6,90,0,135,0.96,0,29,0,94.50684932
2,2,2,4,1,7,31,0,1,0.9,0,0,0,146.2328767
1,1,2,3,1,2,30,0,1,1,97,19.6,1,65
1,1,1,2,1,1,1125,0,2,1,40,13,1,43.15890411
1,1,1,2,1,4.1,1125,0,1,1,200,50,0,90.2
1,2,2,4,1,2.4,1125,15,1,1,0,45,0,62.29041096
1,1,1,2,2,1,1125,10,2,1,0,7,0,47.46849315
1.5,1,1,4,2,1,365,25,1,1,250,20,0,57.44109589
1,1,2,4,1,1,1125,0,1,1,100,0,0,98.76712329
1,1,1,1,1,1,7,0,1,0.8,100,7,1,24.25479452
2.5,1,1,2,1,4,1124,0,1,0.8,0,10,0,11
1,1,1,2,1,2,5,0,1,1,15,0,0,40.06849315
1,1,1,4,2,2,1125,25,1,1,150,25,0,100.4438356
1,2,2,4,2,2,1125,15,1,1,90,58,0,75.83835616
1,1,1,2,1,1,8,12,1,1,0,8,0,17.70684932
1,1,2,4,2,2,1125,10,1,1,0,0,0,54.67123288
1,3,4,6,1,5,14,0,3,1,90,41,1,300
2,2,3,4,1,2.9,14,0,1,1,100,35,0,88.38082192
1,2,2,6,4,2.2,69,8,3,1,100,70,0,116.4493151
1,1,1,2,1,7,30,0,1,0,36,7.2,1,78.23561644
1,2,2,4,1,2,1125,15,1,0.9,250,45,0,103.9068493
1,1,1,2,2,2.6,1125,15,2,1,145.8,8,0,58.47945205
1,3,4,6,6,1.5,45.5,0,1,1,0,0,0,114
1,1,1,2,1,2.1,1125,0,3,1,100,21.8,1,77.49863014
1,2,2,2,1,1,2,0,1,0.908,130,5,1,77.10958904
1,2,4,4,3,4.2,90,20,1,1,350,40,0,97.49041096
1.5,1,1,2,2,2,21,15,1,1,80,40,0,74.73424658
1,1,1,2,1,2,1125,0,1,1,50,19.6,1,117.6410959
1,3,3,6,1,3,1125,0,3,0.92,0,30,0,105.8794521
1,2,2,4,4,2.6,1124,0,135,0.96,0,49,0,103.1945205
1,1,1,2,1,7,31,10,1,1,300,30,0,40
1,1,1,2,1,3,120,0,1,1,100,30,0,66.62739726
1,2,2,4,1,2,1125,0,74,0.9,30,13,1,209.4109589
1,1,1,2,2,2.6,150,0,135,0.96,0,35,0,108.0164384
1,1,1,2,1,2,15,0,1,0.67,150,17,1,116.6109589
2,3,4,7,5,2.6,90,25,135,0.96,0,73,0,181.5342466
2,2,3,6,4,3.2,30,45,7,1,150,45,0,135.4109589
2,3,3,5,1,5,14,0,1,1,170,47.2,1,119.5315068
1,1,1,2,1,7,31,0,1,1,0,10,0,51.34246575
2,3,3,6,6,2.6,1124,0,135,0.96,0,68,0,185.5808219
1.5,1,1,4,1,1,1125,0,1,0.89,55,25,0,86.05205479
1,1,1,2,1,1,1125,0,1,1,32,18,1,49.90684932
1,4,4,8,1,2.1,1125,0,1,1,0,50,0,191.8739726
1,3,3,6,1,1,1125,0,4,1,0,30,0,108.4246575
1,2,2,4,1,3,7,0,1,1,0,25,0,145
1,3,3,6,6,2,28,15,1,1,100,74,0,75
1,2,2,3,1,2,1125,0,1,1,0,28,0,115.5369863
1,1,1,4,1,5,1125,0,1,1,270,43.2,1,300
2,2,2,4,4,2.1,1125,15,9,1,0,25,0,150.4958904
1,1,1,2,1,2,7,0,1,1,75.8,5,1,34.91232877
1,4,4,7,1,2.3,1125,0,1,1,100,55,1,140.030137
1,3,3,6,2,3,10,4,2,1,80,20,0,81.58082192
2,2,2,4,1,4,365,8,4,1,0,15,0,47.59452055
1,2,2,4,4,1,1125,15,1,1,90,58,0,100.2684932
1,1,1,2,1,2,1125,0,2,1,122,25,0,114.739726
1,1,1,1,1,2,1125,0,4,1,60,10,0,60
1,1,1,2,1,2,60,10,1,1,0,10,0,28.66575342
1,1,1,2,2,1,100,10,2,1,0,15,0,48.20273973
1,1,1,2,1,2.6,1124,0,135,0.96,0,29,0,107.2027397
1,1,1,2,1,2,1125,0,2,1,0,20,0,57.71232877
1,1,1,4,2,3.6,14,10,1,1,90,21,1,66.42465753
1,1,2,3,1,2,90,0,1,1,100,30,0,165.2191781
1.5,2,2,4,4,2.7,35,0,135,0.96,0,35,0,125.8547945
1,1,1,2,1,1,14,5,3,1,200,5,0,34.91780822
1,1,1,2,2,2.1,7,25,1,0.9,80,0,0,39.31506849
1,3,7,10,8,1,90,0,15,1,0,0,0,175.490411
1,1,1,3,2,2,1125,10,3,1,110,25,0,73.43013699
1,2,0,4,1,2.8,1125,0,1,1,100,30,0,114.0931507
1,1,1,4,2,2,30,40,1,1,250,40,0,103.2767123
1,1,1,2,1,2,14,10,1,1,200,25,0,40.17534247
1,1,1,1,1,2,1125,0,1,0.98,166.2,8,1,25
1,2,1,4,1,2,1125,35,1,0.972,0,16,0,35
1,1,1,2,1,2.2,1125,0,1,0.9,0,40,0,67.29589041
3,3,3,8,1,2,30,0,3,1,0,0,0,273.2465753
1,1,2,4,2,2,28,15,1,1,85,55,0,60.22739726
1,2,3,4,1,4.5,1125,0,1,1,200,75,0,107.5561644
1,1,1,4,2,2,155,10,2,1,300,32,0,69.66849315
1,1,1,2,1,2,1125,10,4,1,0,10,0,24.28219178
1,0,1,3,2,2,14,15,1,0.83,85,55,0,65.13150685
1.5,1,1,2,1,2,1125,0,1,1,250,17,0,58.76438356
2,5,5,7,1,7,21,0,2,1,110,43,1,150
1.5,2,3,4,1,2,31,0,1,1,0,35,0,103.8794521
1,1,1,1,1,1,1124,0,1,0.8,300,5,0,32.86027397
1,2,3,4,2,2.1,1125,10,3,1,0,40,0,131.569863
2,2,2,4,1,2.7,1124,0,135,0.96,0,58,0,148.1561644
2,6,5,9,1,4,11,0,2,1,0,0,0,200
1,1,1,4,1,2,1073.8,0,9,1,100,35,0,110.9452055
1,3,4,7,1,3,1125,0,3,1,200,35,0,107.1041096
1,3,4,6,5,2.6,1124,30,4,1,0,73,0,193.8328767
1,1,1,2,1,2,1124,0,4,1,80,15,0,46.45205479
3,3,3,8,1,3,30,0,3,1,0,0,0,264.8109589
1,1,1,4,1,1.2,1125,0,22,1,0,9.8,1,78.9369863
1,1,1,2,1,2,1125,5,1,1,0,5,0,39.37808219
1,3,3,6,4,2,1125,10,3,1,0,30,0,125.9780822
1,1,1,2,1,2,1124,0,4,1,0,0,0,32.9260274
1,4,4,8,1,3,1125,0,1,0.8,150,50,0,155
2,2,3,5,4,1.2,30,25,1,1,0,63,0,95.72876712
1,1,1,2,1,2,1125,0,3,0.926,100,20,0,55
1,1,2,4,1,4,1125,0,1,1,150,40,0,78.26849315
1,0,1,4,1,1,365,0,2,0.8,0,20,0,220.8109589
1,1,1,2,1,7,42,0,3,0.978,84,26,1,120
1,1,1,2,1,1,1125,20,1,1,100,10,0,28.67123288
1,1,2,4,2,2,14,15,4,1,160,15,0,76.0630137
1,0,1,2,1,1,30,0,3,0.8,57,18.2,1,187.0986301
1,2,2,4,1,1,28,0,1,1,0,55,0,59.74246575
1,1,1,2,1,2,14,0,1,1,250,20,0,48.63561644
1,1,1,2,1,2,1125,0,1,1,50,19.6,1,58.77534247
1,2,3,4,3,2.7,1124,15,135,0.96,0,53,0,93.40821918
1,1,2,4,1,2,7,0,1,1,60,20,0,84.02739726
1,1,1,2,1,2.3,90,5,1,1,0,10,0,106.2657534
1,1,1,2,1,2,11,4,1,1,0,0,0,45.30136986
1,2,3,4,1,1.7,30,0,1,1,130,45,0,92.47671233
1,2,3,4,4,2,28,15,1,1,85,63,0,62.64657534
1,1,1,2,1,3,1125,0,1,1,100,0,0,50.20821918
2,1,1,2,1,2,20,0,1,1,16,17,1,34
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,35
1,2,3,5,3,2.1,1125,8,1,1,85,68,0,55.28493151
1,1,1,2,1,3,30,30,2,1,200,0,0,64.76712329
1,1,1,2,1,2.1,20,0,1,1,0,15,0,50.20821918
1,1,1,2,1,1.6,7,0,2,1,150,25,0,93.50684932
2,3,5,6,1,2,14,0,1,1,170,44,1,262.8767123
1,1,1,2,1,1,6,0,1,0.33,100,25,0,40.16438356
1,1,1,2,1,2.7,1125,0,1,1,105.8,17,1,54.89041096
1,2,4,5,4,1.9,29,0,1,1,100,25,0,88.3260274
1,1,1,2,1,2.1,1124,0,1,1,0,10,0,43.5260274
1,3,3,6,1,5,28,0,1,1,270,30,1,153.3972603
2.5,3,3,6,2,2.1,28,15,1,0,85,73,0,115.3150685
1,1,1,2,1,2,21,0,1,1,196,19,1,186.0958904
1,1,1,2,1,3,1125,0,1,1,105.8,12,0,20.0739726
1,2,2,4,2,2,20,10,2,1,90,15,0,53.12876712
1,2,3,4,1,1,1,15,3,1,99,25,0,87
1,2,3,4,1,4.3,1125,0,3,1,200,75,0,85.67671233
1,1,1,2,1,2,7,5,1,1,0,5,0,30
1,1,2,4,2,2,28,15,1,1,80,55,0,73.6630137
1,3,6,8,4,2.4,30,10,9,1,150,33,0,145.3260274
1,1,1,1,1,1,1125,0,2,0.96,40,3.8,1,16.90136986
1,1,1,2,1,2,14,0,1,1,56,9.6,1,50
1,1,1,4,2,1,30,10,1,1,0,42,0,90.49041096
2,2,2,4,2,2,28,15,1,0.89,80,58,0,68.12876712
2,2,4,6,4,1,1125,10,7,1,94,75,0,128.6082192
2,2,4,6,4,1,1125,10,7,1,94,75,0,128.8191781
2,2,4,6,4,1,1125,10,7,1,94,75,0,123.9863014
1,2,2,4,2,3,1125,15,1,1,80,58,0,59.74520548
1,1,2,3,1,2,1125,0,3,1,20,5,0,47.24109589
2,3,3,6,1,1.9,1125,0,1,1,0,73,0,168.5671233
2,2,3,4,1,2.1,21,0,1,1,0,40,0,124.8136986
1,2,2,5,1,1.3,28,0,2,1,100,30,0,87.84931507
2,2,2,4,4,2,1125,15,1,1,90,58,0,217.6931507
1,1,3,4,2,1.3,21,20,3,1,0,0,0,65.48219178
1,1,1,2,1,1.3,21,0,3,1,90,8,1,50
1,1,1,2,1,1.2,10,0,1,1,120,19,1,32.90958904
1,1,1,2,1,2,30,15,1,1,80,0,0,35.41917808
2,2,3,4,1,2,28,0,1,1,50,40,1,163.7534247
0,1,2,3,1,3.7,30,0,1,1,60,26,1,87.91780822
1,2,2,4,1,2,1125,0,3,1,0,20,0,87.49315068
1,1,1,2,1,3,28,0,2,1,150,10,0,37.80547945
1,1,1,4,2,3.9,60,10,28,1,100,0,0,104.2273973
1,1,1,1,1,1,3,0,2,0.98,40,7,1,110
1,1,2,4,1,2,1125,0,1,1,0,39,0,59
1,2,2,4,1,2,30,0,1,1,0,40,0,100.7041096
1,1,1,4,2,2,1125,12,2,1,300,30,0,94.5890411
3,3,3,6,1,3,35,0,2,0.9,0,40,0,159.3013699
2,2,3,6,4,1,28,22,4,1,0,35,0,114.0958904
2.5,5,7,10,1,5,1125,0,1,1,0,20,0,280.8219178
1,1,1,3,2,2,1125,15,1,1,80,55,0,58.87671233
1,2,3,4,1,3,150,0,2,1,200,0,0,135.8876712
1,1,1,2,2,2.1,1124,0,1,1,350,30,0,109.2
1,0,1,2,1,3.1,30,0,28,1,100,0,0,143.0136986
1,1,1,2,1,2,1125,0,2,1,20,10,0,78.28493151
2,5,5,10,1,3,7,0,2,0.88,150,35,0,183.7561644
1,1,1,2,1,2,150,5,2,1,0,7,0,49
1,1,1,2,1,2,1125,0,1,1,0,0,0,50.71506849
1,1,1,2,1,2,1125,20,2,0.9,0,35,0,56.37808219
1,1,1,2,1,1,30,0,1,0.93,0,28,0,69.94520548
1,1,1,1,1,2,60,0,1,1,20,25.2,1,34.60273973
1,2,2,4,4,1,1125,0,2,1,0,9,0,75
1,1,1,2,1,1,1125,12,4,1,15.4,10,0,19.80547945
1,1,1,3,1,1,1125,15,4,1,125.4,15,0,32.19452055
1.5,3,3,6,1,3,30,0,13,1,150,80,0,172.2739726
1,2,2,4,2,2,1125,10,1,1,45.4,20,0,104.1041096
1.5,1,1,2,1,2,14,5,1,1,0,8,0,27.60547945
1,1,1,2,1,2,14,0,1,1,0,0,0,35.94520548
1,2,3,4,4,2,1125,15,1,1,85,60,0,63.65205479
1,1,1,2,2,2,1125,10,1,1,0,25,0,59.96438356
1,2,2,4,1,7,23,0,2,0.76,100,33,1,80
1,2,2,4,1,2,1125,0,1,1,100,58,0,188.1506849
1,1,1,2,1,2,38,15,2,1,0,10,0,50.09589041
1,1,1,2,1,5,1125,0,1,0.772,180,24.8,1,50
1,1,1,2,1,2,30,0,1,1,77,15,0,52.3260274
1,2,2,4,4,2,1125,0,1,0.92,150,30,0,107.8684932
1,1,1,1,1,1,5,22,1,1,0,12,0,30.63287671
1,2,3,4,2,2,1125,6,1,1,200,40,0,65.11780822
1.5,2,2,4,1,2,1125,0,1,1,205.2,23,1,63.52054795
1,1,2,4,2,2.1,28,20,2,1,200,0,0,96.24657534
1,1,1,2,1,2,10,15,2,1,300,15,0,60.98630137
1,2,2,4,1,2,1125,0,1,1,0,25,0,98.1369863
2,2,3,4,1,3,1125,0,3,1,0,60,0,116.0082192
1,1,1,2,1,1.7,10,0,1,1,0,25,0,66.13972603
1.5,1,1,2,1,2,1125,0,5,1,0,10,0,37.4739726
1,1,1,1,1,2,1125,0,1,0.98,166.2,8,1,38.01369863
1,1,1,2,1,2,28,0,1,0.9,85,50,0,47.89315068
1,1,1,2,1,2,1125,10,4,1,0,30,0,43.67945205
